raincoat,/ˈreɪn.kəʊt/,n.,雨衣,He wore a raincoat in the rain.,他在雨中穿著雨衣。
rare,/reər/,adj.,稀有的,The book is rare.,這本書很稀有。
rather,/ˈrɑː.ðər/,adv.,寧可,She would rather stay home.,她寧可待在家裡。
reach,/riːtʃ/,v.,到達,He reached the top of the mountain.,他到達了山頂。
realize,/ˈriː.ə.laɪz/,v.,意識到,He realized his mistake.,他意識到了他的錯誤。
reason,/ˈriː.zən/,n.,原因,The reason is clear.,原因很明顯。
receive,/rɪˈsiːv/,v.,接收,He received a letter.,他收到了一封信。
record,/ˈrɛk.ɔːrd/,v.,記錄,He recorded the conversation.,他記錄了對話。
recover,/rɪˈkʌv.ər/,v.,恢復,He is recovering from the illness.,他正在從疾病中恢復。
rectangle,/ˈrɛk.tæŋ.ɡəl/,n.,長方形,The shape is a rectangle.,這個形狀是長方形。
recycle,/riːˈsaɪ.kəl/,v.,回收,He recycles plastic bottles.,他回收塑料瓶。
refuse,/rɪˈfjuːz/,v.,拒絕,He refused to help.,他拒絕幫忙。
regret,/rɪˈɡrɛt/,v.,後悔,He regrets his decision.,他後悔他的決定。
regular,/ˈrɛɡ.jə.lər/,adj.,規律的,The meeting is regular.,會議是定期的。
reject,/rɪˈdʒɛkt/,v.,拒絕,He rejected the offer.,他拒絕了這個提議。
relative,/ˈrɛl.ə.tɪv/,n.,親戚,She visited her relatives.,她拜訪了她的親戚。
remind,/rɪˈmaɪnd/,v.,提醒,He reminded her of the appointment.,他提醒她約會。
rent,/rɛnt/,v.,租,He rents an apartment.,他租了一間公寓。
repair,/rɪˈpeər/,v.,修理,He repaired the broken chair.,他修理了斷了的椅子。
report,/rɪˈpɔːrt/,v.,報告,He reported the incident.,他報告了這起事件。
respect,/rɪˈspekt/,n.,尊重,He has respect for his elders.,他尊重長輩。
responsible,/rɪˈspɒn.sə.bəl/,adj.,負責的,He is a responsible person.,他是一個負責的人。
result,/rɪˈzʌlt/,n.,結果,The result is positive.,結果是積極的。
return,/rɪˈtɜːrn/,v.,返回,He returned the book.,他歸還了書。
review,/rɪˈvjuː/,v.,回顧,He reviewed the document.,他回顧了文件。
revise,/rɪˈvaɪz/,v.,修訂,He revised the report.,他修訂了報告。
rob,/rɒb/,v.,搶劫,He robbed the bank.,他搶劫了銀行。
role,/rəʊl/,n.,角色,She plays an important role.,她扮演了一個重要角色。
roof,/ruːf/,n.,屋頂,The roof is leaking.,屋頂漏水了。
root,/ruːt/,n.,根,The tree has deep roots.,這棵樹有深根。
rub,/rʌb/,v.,摩擦,He rubbed his hands together.,他搓了搓手。
rubber,/ˈrʌb.ər/,n.,橡膠,The eraser is made of rubber.,橡皮擦是橡膠做的。
rude,/ruːd/,adj.,粗魯的,His behavior was rude.,他的行為很粗魯。
ruin,/ˈruː.ɪn/,v.,毀壞,The storm ruined the crops.,風暴毀壞了農作物。
rush,/rʌʃ/,v.,趕緊,She rushed to the hospital.,她趕緊去醫院。
safety,/ˈseɪf.ti/,n.,安全,Safety is important.,安全很重要。
sailor,/ˈseɪ.lər/,n.,水手,He is a skilled sailor.,他是一位技術嫻熟的水手。
sample,/ˈsæm.pəl/,n.,樣本,She took a sample of the water.,她取了一個水樣本。
sand,/sænd/,n.,沙子,The beach is covered in sand.,海灘上覆蓋著沙子。
satisfy,/ˈsæt.ɪs.faɪ/,v.,滿足,The meal satisfied his hunger.,這頓飯滿足了他的飢餓。
saucer,/ˈsɔː.sər/,n.,茶碟,She put the cup on the saucer.,她把杯子放在茶碟上。
scarf,/skɑːrf/,n.,圍巾,She wore a warm scarf.,她戴了一條暖和的圍巾。
scene,/siːn/,n.,場景,The movie scene was dramatic.,電影場景很戲劇化。
scenery,/ˈsiː.nər.i/,n.,風景,The scenery is beautiful.,風景很美麗。
scientist,/ˈsaɪ.ən.tɪst/,n.,科學家,He is a famous scientist.,他是一位著名的科學家。
score,/skɔːr/,n.,得分,The team's score is high.,這支隊伍的得分很高。
seafood,/ˈsiː.fuːd/,n.,海鮮,She loves eating seafood.,她喜歡吃海鮮。
search,/sɜːrtʃ/,v.,搜尋,He searched for his keys.,他找他的鑰匙。
secondary,/ˈsɛk.ən.dri/,adj.,次要的,It is a secondary issue.,這是一個次要問題。
secret,/ˈsiː.krɪt/,n.,秘密,She kept the secret.,她保守了秘密。
section,/ˈsɛk.ʃən/,n.,部分,He read a section of the book.,他讀了書的一部分。
seek,/siːk/,v.,尋找,He seeks the truth.,他尋找真相。
seem,/siːm/,v.,似乎,She seems happy.,她看起來很開心。
select,/sɪˈlekt/,v.,選擇,He selected the best option.,他選擇了最好的選項。
selfish,/ˈsɛl.fɪʃ/,adj.,自私的,His behavior is selfish.,他的行為很自私。
semester,/sɪˈmɛs.tər/,n.,學期,The semester is almost over.,這個學期快結束了。
sense,/sɛns/,n.,感覺,He has a good sense of humor.,他有很好的幽默感。
servant,/ˈsɜːr.vənt/,n.,僕人,She is a loyal servant.,她是一位忠誠的僕人。
serve,/sɜːrv/,v.,服務,He serves the community.,他服務社區。
service,/ˈsɜːr.vɪs/,n.,服務,The service is excellent.,服務很優質。
sheet,/ʃiːt/,n.,床單,She changed the bed sheet.,她換了床單。
shelf,/ʃɛlf/,n.,架子,He put the books on the shelf.,他把書放在架子上。
shoot,/ʃuːt/,v.,射擊,He shoots the target.,他射擊目標。
shore,/ʃɔːr/,n.,海岸,The shore is beautiful.,海岸很美麗。
shower,/ˈʃaʊ.ər/,n.,淋浴,She took a hot shower.,她洗了個熱水澡。
shrimp,/ʃrɪmp/,n.,蝦,He ordered a shrimp dish.,他點了一道蝦菜。
shut,/ʃʌt/,v.,關閉,He shut the door.,他關上了門。
silence,/ˈsaɪ.ləns/,n.,寂靜,The room was in silence.,房間裡很寂靜。
silent,/ˈsaɪ.lənt/,adj.,寂靜的,The forest is silent.,森林很寂靜。
silly,/ˈsɪl.i/,adj.,愚蠢的,That was a silly mistake.,那是個愚蠢的錯誤。
silver,/ˈsɪl.vər/,n.,銀,The ring is made of silver.,這個戒指是銀做的。
similar,/ˈsɪm.ə.lər/,adj.,相似的,The two books are similar.,這兩本書很相似。
sincere,/sɪnˈsɪər/,adj.,真誠的,He is a sincere person.,他是一個真誠的人。
single,/ˈsɪŋ.ɡəl/,adj.,單一的,She is a single parent.,她是單親媽媽。
sink,/sɪŋk/,n.,水槽,He washed his hands in the sink.,他在水槽裡洗手。
ski,/skiː/,v.,滑雪,He loves to ski.,他喜歡滑雪。
skill,/skɪl/,n.,技能,He has great cooking skills.,他有很好的烹飪技能。
skillful,/ˈskɪl.fʊl/,adj.,技術嫻熟的,She is a skillful painter.,她是一位技術嫻熟的畫家。
skin,/skɪn/,n.,皮膚,She has smooth skin.,她有光滑的皮膚。
skinny,/ˈskɪn.i/,adj.,瘦的,He is very skinny.,他很瘦。
sleepy,/ˈsliː.pi/,adj.,困的,She feels sleepy.,她感到困。
slender,/ˈslɛn.dər/,adj.,苗條的,She has a slender figure.,她有苗條的身材。
slice,/slaɪs/,n.,片,He cut a slice of cake.,他切了一片蛋糕。
slippers,/ˈslɪp.ərz/,n.,拖鞋,She wore her slippers.,她穿著拖鞋。
snail,/sneɪl/,n.,蝸牛,The snail moved slowly.,蝸牛移動很慢。
sneakers,/ˈsniː.kərz/,n.,運動鞋,He wore his sneakers.,他穿著運動鞋。
sneaky,/ˈsniː.ki/,adj.,狡猾的,He is a sneaky person.,他是一個狡猾的人。
soap,/səʊp/,n.,肥皂,She used soap to wash her hands.,她用肥皂洗手。
social,/ˈsəʊ.ʃəl/,adj.,社會的,The event is social.,這次活動是社交性的。
society,/səˈsaɪ.ə.ti/,n.,社會,He contributes to society.,他對社會有貢獻。
soda,/ˈsəʊ.də/,n.,蘇打水,He drank a glass of soda.,他喝了一杯蘇打水。
soft drink,/sɒft drɪŋk/,n.,軟飲料,She prefers soft drinks.,她喜歡軟飲料。
softball,/ˈsɒft.bɔːl/,n.,壘球,He plays softball.,他打壘球。
solve,/sɒlv/,v.,解決,He solved the puzzle.,他解開了拼圖。
soul,/səʊl/,n.,靈魂,She has a kind soul.,她有一顆善良的靈魂。
sour,/ˈsaʊər/,adj.,酸的,The lemon is sour.,檸檬是酸的。
soy sauce,/sɔɪ sɔːs/,n.,醬油,He added soy sauce to the dish.,他在菜裡加了醬油。
speaker,/ˈspiː.kər/,n.,揚聲器,The speaker is loud.,揚聲器很吵。
speech,/spiːtʃ/,n.,演講,He gave a speech.,他做了演講。
speed,/spiːd/,n.,速度,The car's speed is fast.,汽車的速度很快。
spirit,/ˈspɪr.ɪt/,n.,精神,She has a strong spirit.,她有堅強的精神。
spot,/spɒt/,n.,斑點,There is a spot on the shirt.,襯衫上有一個斑點。
spread,/sprɛd/,v.,傳播,The news spread quickly.,新聞迅速傳播。
state,/steɪt/,n.,狀態,The project is in a good state.,這個項目處於良好狀態。
stationery,/ˈsteɪ.ʃə.nər.i/,n.,文具,She bought some stationery.,她買了一些文具。
steal,/stiːl/,v.,偷竊,He stole the money.,他偷了錢。
steam,/stiːm/,n.,蒸汽,The kettle produced steam.,水壺產生了蒸汽。
step,/stɛp/,n.,步驟,He took a step forward.,他向前邁了一步。
stingy,/ˈstɪn.dʒi/,adj.,吝嗇的,He is a stingy person.,他是一個吝嗇的人。
stomachache,/ˈstʌm.æk.eɪk/,n.,胃痛,She has a stomachache.,她胃痛。
stone,/stəʊn/,n.,石頭,The path is covered in stones.,小徑上覆蓋著石頭。
storm,/stɔːrm/,n.,風暴,A storm is coming.,風暴要來了。
stormy,/ˈstɔːr.mi/,adj.,風暴的,The weather is stormy.,天氣很風暴。
stove,/stəʊv/,n.,爐子,She cooked on the stove.,她在爐子上做飯。
stream,/striːm/,n.,小溪,The stream is clear.,小溪很清澈。
strike,/straɪk/,v.,罷工,The workers went on strike.,工人罷工了。
style,/staɪl/,n.,風格,She has a unique style.,她有獨特的風格。
subway,/ˈsʌb.weɪ/,n.,地鐵,He took the subway to work.,他乘地鐵上班。
succeed,/səkˈsiːd/,v.,成功,He will succeed in his career.,他會在事業上成功。
success,/səkˈsɛs/,n.,成功,His success is inspiring.,他的成功很激勵人心。
such,/sʌtʃ/,adj.,這樣的,It is such a beautiful day.,這是一個這麼美好的日子。
sudden,/ˈsʌd.ən/,adj.,突然的,The change was sudden.,變化很突然。
suggest,/səˈdʒɛst/,v.,建議,He suggested a new idea.,他建議了一個新想法。
suit,/suːt/,n.,西裝,He wore a black suit.,他穿了一套黑色西裝。
super,/ˈsuː.pər/,adj.,超級的,The movie is super exciting.,這部電影超級刺激。
supper,/ˈsʌp.ər/,n.,晚餐,They had supper together.,他們一起吃晚餐。
support,/səˈpɔːrt/,v.,支持,He supports his family.,他支持他的家人。
survive,/sərˈvaɪv/,v.,生存,He survived the accident.,他在事故中生還。
swallow,/ˈswɒl.əʊ/,v.,吞嚥,He swallowed the pill.,他吞下了藥丸。
swan,/swɒn/,n.,天鵝,The swan is graceful.,天鵝很優雅。
sweep,/swiːp/,v.,掃除,She swept the floor.,她掃地。
swimsuit,/ˈswɪm.suːt/,n.,泳衣,She wore a new swimsuit.,她穿了一件新泳衣。
symbol,/ˈsɪm.bəl/,n.,象徵,The dove is a symbol of peace.,鴿子是和平的象徵。
system,/ˈsɪs.təm/,n.,系統,The computer system is complex.,這個電腦系統很複雜。
table tennis,/ˈteɪ.bəl ˈtɛn.ɪs/,n.,乒乓球,He plays table tennis.,他打乒乓球。
talent,/ˈtæl.ənt/,n.,天賦,She has a talent for music.,她有音樂天賦。
talkative,/ˈtɔː.kə.tɪv/,adj.,健談的,He is a talkative person.,他是一個健談的人。
tangerine,/ˌtæn.dʒəˈriːn/,n.,橙子,She peeled a tangerine.,她剝了一個橙子。
tank,/tæŋk/,n.,坦克,The tank is powerful.,坦克很強大。
teapot,/ˈtiː.pɒt/,n.,茶壺,She poured tea from the teapot.,她從茶壺裡倒茶。
tear,/tɛər/,n.,眼淚,A tear rolled down her cheek.,一滴眼淚從她的臉頰上滑落。
temperature,/ˈtɛm.pər.ə.tʃər/,n.,溫度,The temperature is high.,溫度很高。
tent,/tɛnt/,n.,帳篷,They camped in a tent.,他們在帳篷裡露營。
term,/tɜːrm/,n.,術語,It is a technical term.,這是一個技術術語。
terrific,/təˈrɪf.ɪk/,adj.,偉大的,The view is terrific.,景色很偉大。
textbook,/ˈtɛks.tbʊk/,n.,教科書,She bought a new textbook.,她買了一本新教科書。
Thanksgiving,/ˈθæŋksˌɡɪv.ɪŋ/,n.,感恩節,They celebrate Thanksgiving.,他們慶祝感恩節。
therefore,/ˈðɛər.fɔːr/,adv.,因此,He is sick; therefore, he cannot come.,他生病了；因此，他不能來。
thief,/θiːf/,n.,小偷,The thief stole the jewelry.,小偷偷了珠寶。
through,/θruː/,prep.,通過,She walked through the park.,她穿過公園。
thumb,/θʌm/,n.,拇指,He hurt his thumb.,他傷了拇指。
thunder,/ˈθʌn.dər/,n.,雷聲,The thunder was loud.,雷聲很大。
till,/tɪl/,prep.,直到,She will stay till tomorrow.,她會待到明天。
tiny,/ˈtaɪ.ni/,adj.,微小的,The kitten is tiny.,小貓很小。
tip,/tɪp/,n.,小費,He left a tip for the waiter.,他給服務員小費。
title,/ˈtaɪ.təl/,n.,標題,The book's title is interesting.,這本書的標題很有趣。
tofu,/ˈtəʊ.fuː/,n.,豆腐,She loves eating tofu.,她喜歡吃豆腐。
toilet,/ˈtɔɪ.lət/,n.,廁所,The toilet is clean.,廁所很乾淨。
tongue,/tʌŋ/,n.,舌頭,He stuck out his tongue.,他吐了吐舌頭。
toothache,/ˈtuːθ.eɪk/,n.,牙痛,He has a toothache.,他牙痛。
toothbrush,/ˈtuːθ.brʌʃ/,n.,牙刷,He brushed his teeth.,他刷牙。
topic,/ˈtɒp.ɪk/,n.,話題,The topic is interesting.,這個話題很有趣。
toward,/təˈwɔːrd/,prep.,朝向,She walked toward the door.,她朝門走去。
tower,/ˈtaʊ.ər/,n.,塔,The tower is tall.,這座塔很高。
trace,/treɪs/,n.,痕跡,There is no trace of him.,沒有他的痕跡。
trade,/treɪd/,n.,貿易,They engage in trade.,他們從事貿易。
tradition,/trəˈdɪʃ.ən/,n.,傳統,The tradition is important.,傳統很重要。
traditional,/trəˈdɪʃ.ə.nəl/,adj.,傳統的,It is a traditional festival.,這是一個傳統節日。
trap,/træp/,n.,陷阱,He fell into a trap.,他掉進了陷阱。
travel,/ˈtræv.əl/,v.,旅行,She loves to travel.,她喜歡旅行。
treasure,/ˈtrɛʒ.ər/,n.,寶藏,He found a hidden treasure.,他發現了隱藏的寶藏。
triangle,/ˈtraɪ.æŋ.ɡəl/,n.,三角形,The shape is a triangle.,這個形狀是三角形。
trousers,/ˈtraʊ.zərz/,n.,長褲,He wore black trousers.,他穿了黑色長褲。
trumpet,/ˈtrʌm.pɪt/,n.,小號,He plays the trumpet.,他吹小號。
trust,/trʌst/,n.,信任,She has his trust.,她信任他。
truth,/truːθ/,n.,真相,He told the truth.,他說了真話。
tube,/tjuːb/,n.,管子,The tube is long.,這個管子很長。
tunnel,/ˈtʌn.əl/,n.,隧道,The tunnel is dark.,隧道很黑。
ugly,/ˈʌɡ.li/,adj.,醜陋的,The building is ugly.,這棟建築很醜陋。
underline,/ˌʌn.dərˈlaɪn/,v.,劃線,He underlined the important words.,他劃出了重要的詞。
underpass,/ˈʌn.dər.pæs/,n.,地下通道,The underpass is narrow.,地下通道很狹窄。
underwear,/ˈʌn.dər.weər/,n.,內衣,She bought new underwear.,她買了新內衣。
unique,/juːˈniːk/,adj.,獨特的,The design is unique.,這個設計很獨特。
universe,/ˈjuː.nɪ.vɜːrs/,n.,宇宙,The universe is vast.,宇宙廣闊無垠。
university,/ˌjuː.nɪˈvɜːr.sɪ.ti/,n.,大學,He studies at the university.,他在大學學習。
upon,/əˈpɒn/,prep.,在...之上,She relies upon him.,她依賴他。
upper,/ˈʌp.ər/,adj.,上部的,The upper floor is empty.,上層樓是空的。
upstairs,/ˌʌpˈstɛərz/,adv.,樓上,She went upstairs.,她上樓了。
usual,/ˈjuː.ʒu.əl/,adj.,通常的,It is a usual practice.,這是一個通常的做法。
Valentine,/ˈvæl.ən.taɪn/,n.,情人節,He sent her a Valentine's card.,他送了她一張情人節卡片。
valley,/ˈvæl.i/,n.,山谷,The valley is beautiful.,山谷很美麗。
valuable,/ˈvæl.juː.ə.bəl/,adj.,有價值的,The information is valuable.,這個信息很有價值。
value,/ˈvæl.juː/,n.,價值,The value is high.,價值很高。
vendor,/ˈvɛn.dər/,n.,小販,He is a street vendor.,他是街頭小販。
victory,/ˈvɪk.tər.i/,n.,勝利,They celebrated their victory.,他們慶祝他們的勝利。
village,/ˈvɪl.ɪdʒ/,n.,村莊,The village is peaceful.,村莊很平靜。
vinegar,/ˈvɪn.ɪ.ɡər/,n.,醋,She added vinegar to the salad.,她在沙拉裡加了醋。
visitor,/ˈvɪz.ɪ.tər/,n.,訪客,She welcomed the visitor.,她歡迎訪客。
vocabulary,/vəˈkæb.jə.lər.i/,n.,詞彙,He has a rich vocabulary.,他有豐富的詞彙。
volleyball,/ˈvɒl.i.bɔːl/,n.,排球,He plays volleyball.,他打排球。
vote,/vəʊt/,v.,投票,He voted for the candidate.,他投票給候選人。
waist,/weɪst/,n.,腰部,The belt is around her waist.,腰帶在她的腰間。
Walkman,/ˈwɔːk.mæn/,n.,隨身聽,He listens to music on his Walkman.,他用隨身聽聽音樂。
war,/wɔːr/,n.,戰爭,The war is over.,戰爭結束了。
waste,/weɪst/,n.,廢物,He threw away the waste.,他丟掉了垃圾。
waterfall,/ˈwɔː.tər.fɔːl/,n.,瀑布,The waterfall is beautiful.,瀑布很美麗。
weekday,/ˈwiːk.deɪ/,n.,工作日,It is a busy weekday.,這是一個忙碌的工作日。
weight,/weɪt/,n.,重量,The box is heavy in weight.,這個盒子很重。
wheel,/wiːl/,n.,輪子,The wheel is round.,輪子是圓的。
while,/waɪl/,conj.,當...的時候,She read while he slept.,她閱讀時他睡著了。
whole,/həʊl/,adj.,整個,The whole family is here.,整個家庭都在這裡。
wide,/waɪd/,adj.,寬的,The road is wide.,這條路很寬。
wild,/waɪld/,adj.,野生的,The wild animals are free.,野生動物是自由的。
wing,/wɪŋ/,n.,翅膀,The bird spread its wings.,鳥展開了翅膀。
winner,/ˈwɪn.ər/,n.,贏家,He is the winner.,他是贏家。
wok,/wɒk/,n.,炒鍋,She cooked in a wok.,她用炒鍋做飯。
wolf,/wʊlf/,n.,狼,The wolf howled.,狼嚎叫。
women's room,/ˈwɪm.ɪnz ruːm/,n.,女廁,The women's room is on the left.,女廁在左邊。
wood,/wʊd/,n.,木頭,The table is made of wood.,這張桌子是木頭做的。
woods,/wʊdz/,n.,森林,They walked in the woods.,他們在森林裡走。
worm,/wɜːrm/,n.,蠕蟲,The worm crawled.,蠕蟲爬行。
wound,/wuːnd/,n.,傷口,He has a deep wound.,他有一個深傷口。
wrist,/rɪst/,n.,手腕,She wore a bracelet on her wrist.,她在手腕上戴了一個手鐲。
yell,/jɛl/,v.,大喊,He yelled for help.,他大喊救命。
youth,/juːθ/,n.,青春,He enjoys his youth.,他享受他的青春。
